Date,Team,Won / Lost,Pistol Win,Round 2 Conversion,Round 2 Break
2021-05-03,Young Ninjas,42 - 50,45.7%,76.2%,22.0%
2021-05-02,TYLOO,29 - 27,51.8%,86.2%,29.6%
2021-05-02,Gambit,35 - 25,58.3%,88.6%,32.0%
2021-05-02,ex-Winstrike,48 - 38,55.8%,70.8%,42.1%
2021-05-02,K23,57 - 25,69.5%,77.2%,24.0%
2021-05-02,MOUZ,41 - 35,53.9%,70.0%,25.7%
2021-05-02,Sinners,49 - 41,54.4%,77.6%,31.7%
2021-05-02,Bad News Bears,40 - 24,62.5%,72.5%,37.5%
2021-05-02,SKADE,89 - 81,52.4%,76.4%,19.8%
2021-05-02,Movistar Riders,53 - 53,50.0%,81.1%,22.6%
2021-05-02,LDLC,46 - 46,50.0%,82.6%,19.6%
2021-05-02,Endpoint,39 - 37,51.3%,79.5%,48.6%
2021-05-02,Sangal,34 - 24,58.6%,73.5%,33.3%
2021-05-02,Fiend,44 - 36,55.0%,81.8%,25.0%
2021-05-02,Lilmix,32 - 26,55.2%,62.5%,32.0%
2021-05-02,forZe,29 - 33,46.8%,86.2%,39.4%
2021-05-02,EC Brugge,36 - 24,60.0%,75.0%,37.5%
2021-05-02,Case,46 - 42,52.3%,67.4%,35.7%
2021-05-02,DBL PONEY,54 - 52,50.9%,75.9%,28.8%
2021-05-02,Anonymo,48 - 44,52.2%,81.2%,9.1%
2021-05-02,AGO,28 - 30,48.3%,82.1%,23.3%
2021-05-02,Apeks,41 - 29,58.6%,78.0%,27.6%
2021-05-02,Sprout,40 - 42,48.8%,67.5%,9.5%
2021-05-02,Nordavind,33 - 25,56.9%,63.6%,24.0%
2021-05-02,Complexity,32 - 34,48.5%,87.5%,29.4%
2021-05-02,ENCE,33 - 27,55.0%,72.7%,33.3%
2021-05-02,Lyngby Vikings,55 - 57,49.1%,83.6%,22.8%
2021-05-02,Dignitas,37 - 31,54.4%,78.4%,38.7%
2021-05-02,Wings Up,40 - 26,60.6%,70.0%,19.2%
2021-05-02,Izako Boars,37 - 49,43.0%,78.4%,38.8%
2021-05-02,MAD Lions,35 - 23,60.3%,68.6%,43.5%
2021-05-02,100PG,31 - 37,45.6%,54.8%,16.2%
2021-05-02,G2,36 - 28,56.2%,72.2%,10.7%
2021-05-02,Young Ninjas,45 - 51,46.9%,77.8%,21.6%
2021-05-02,Extra Salt,34 - 28,54.8%,61.8%,21.4%
2021-05-02,Copenhagen Flames,39 - 39,50.0%,82.1%,23.1%
2021-05-02,HAVU,39 - 47,45.3%,71.8%,19.1%
2021-05-01,Gambit,31 - 23,57.4%,87.1%,34.8%
2021-05-01,TYLOO,33 - 29,53.2%,81.8%,27.6%
2021-05-01,ex-Winstrike,51 - 39,56.7%,72.5%,43.6%
2021-05-01,Chiefs,23 - 31,42.6%,82.6%,38.7%
2021-05-01,K23,57 - 25,69.5%,77.2%,24.0%
2021-05-01,MOUZ,41 - 35,53.9%,70.0%,25.7%
2021-05-01,Sinners,47 - 43,52.2%,74.5%,34.9%
2021-05-01,Bad News Bears,40 - 24,62.5%,72.5%,37.5%
2021-05-01,SKADE,84 - 74,53.2%,75.0%,18.9%
2021-05-01,Endpoint,33 - 31,51.6%,81.8%,48.4%
2021-05-01,LDLC,46 - 46,50.0%,82.6%,19.6%
2021-05-01,Movistar Riders,51 - 55,48.1%,84.3%,23.6%
2021-05-01,Sangal,36 - 28,56.2%,72.2%,32.1%
2021-05-01,Lilmix,32 - 26,55.2%,62.5%,32.0%
2021-05-01,Fiend,43 - 33,56.6%,83.7%,21.2%
2021-05-01,Anonymo,52 - 46,53.1%,80.8%,10.9%
2021-05-01,EC Brugge,36 - 24,60.0%,75.0%,37.5%
2021-05-01,forZe,32 - 34,48.5%,84.4%,38.2%
2021-05-01,Case,46 - 42,52.3%,67.4%,35.7%
2021-05-01,DBL PONEY,54 - 52,50.9%,75.9%,28.8%
2021-05-01,Apeks,41 - 29,58.6%,78.0%,27.6%
2021-05-01,Sprout,42 - 48,46.7%,69.0%,10.4%
2021-05-01,Nordavind,33 - 25,56.9%,63.6%,24.0%
2021-05-01,Lyngby Vikings,58 - 58,50.0%,82.8%,22.4%
2021-05-01,Complexity,32 - 34,48.5%,87.5%,29.4%
2021-05-01,Dignitas,45 - 33,57.7%,77.8%,39.4%
2021-05-01,AGO,28 - 34,45.2%,82.1%,20.6%
2021-05-01,MAD Lions,39 - 23,62.9%,71.8%,43.5%
2021-05-01,Izako Boars,34 - 48,41.5%,82.4%,37.5%
2021-05-01,AGF,17 - 35,32.7%,76.5%,25.7%
2021-05-01,D13,19 - 35,35.2%,63.2%,28.6%
2021-05-01,Wings Up,37 - 25,59.7%,75.7%,20.0%
2021-05-01,BIG,30 - 24,55.6%,73.3%,37.5%
2021-05-01,100PG,31 - 37,45.6%,54.8%,16.2%
2021-05-01,G2,36 - 28,56.2%,72.2%,10.7%
2021-05-01,Copenhagen Flames,35 - 37,48.6%,82.9%,24.3%
2021-05-01,Extra Salt,34 - 28,54.8%,61.8%,21.4%
2021-05-01,Young Ninjas,43 - 47,47.8%,76.7%,21.3%
2021-05-01,HAVU,39 - 47,45.3%,71.8%,19.1%
2021-05-01,Tricked,28 - 26,51.9%,85.7%,7.7%
2021-04-30,Gambit,31 - 23,57.4%,87.1%,34.8%
2021-04-30,TYLOO,33 - 29,53.2%,81.8%,27.6%
2021-04-30,ex-Winstrike,51 - 39,56.7%,72.5%,43.6%
2021-04-30,Chiefs,23 - 31,42.6%,82.6%,38.7%
2021-04-30,K23,57 - 25,69.5%,77.2%,24.0%
2021-04-30,Sinners,48 - 44,52.2%,72.9%,34.1%
2021-04-30,MOUZ,41 - 35,53.9%,70.0%,25.7%
2021-04-30,SKADE,81 - 71,53.3%,77.8%,19.7%
2021-04-30,Bad News Bears,40 - 24,62.5%,72.5%,37.5%
2021-04-30,Movistar Riders,51 - 47,52.0%,84.3%,21.3%
2021-04-30,LDLC,46 - 46,50.0%,82.6%,19.6%
2021-04-30,Trident,30 - 24,55.6%,73.3%,33.3%
2021-04-30,Sangal,34 - 30,53.1%,79.4%,33.3%
2021-04-30,Endpoint,28 - 28,50.0%,78.6%,42.9%
2021-04-30,Lilmix,32 - 26,55.2%,62.5%,32.0%
2021-04-30,Fiend,43 - 33,56.6%,83.7%,21.2%
2021-04-30,Case,41 - 41,50.0%,65.9%,36.6%
2021-04-30,Anonymo,50 - 46,52.1%,84.0%,10.9%
2021-04-30,EC Brugge,36 - 24,60.0%,75.0%,37.5%
2021-04-30,Nordavind,37 - 27,57.8%,64.9%,25.9%
2021-04-30,DBL PONEY,54 - 52,50.9%,75.9%,28.8%
2021-04-30,forZe,33 - 37,47.1%,84.8%,40.5%
2021-04-30,Apeks,41 - 29,58.6%,78.0%,27.6%
2021-04-30,Sprout,41 - 49,45.6%,70.7%,10.2%
2021-04-30,Complexity,30 - 32,48.4%,86.7%,31.2%
2021-04-30,AGO,28 - 34,45.2%,82.1%,20.6%
2021-04-30,MAD Lions,39 - 23,62.9%,71.8%,43.5%
2021-04-30,Izako Boars,34 - 48,41.5%,82.4%,37.5%
2021-04-30,AGF,17 - 35,32.7%,76.5%,25.7%
2021-04-30,Lyngby Vikings,58 - 58,50.0%,79.3%,24.1%
2021-04-30,BIG,28 - 22,56.0%,75.0%,40.9%
2021-04-30,Dignitas,47 - 37,56.0%,76.6%,37.8%
2021-04-30,D13,19 - 35,35.2%,63.2%,28.6%
2021-04-30,Wings Up,37 - 25,59.7%,75.7%,20.0%
2021-04-30,100PG,31 - 37,45.6%,54.8%,16.2%
2021-04-30,Copenhagen Flames,35 - 37,48.6%,82.9%,24.3%
2021-04-30,Extra Salt,34 - 28,54.8%,61.8%,21.4%
2021-04-30,G2,33 - 27,55.0%,72.7%,11.1%
2021-04-30,HAVU,39 - 47,45.3%,71.8%,19.1%
2021-04-30,Tricked,28 - 32,46.7%,85.7%,6.2%
2021-04-30,Young Ninjas,43 - 53,44.8%,76.7%,20.8%
2021-04-30,BLINK,22 - 28,44.0%,77.3%,17.9%
2021-04-29,TYLOO,34 - 26,56.7%,79.4%,30.8%
2021-04-29,Gambit,31 - 23,57.4%,87.1%,34.8%
2021-04-29,Chiefs,26 - 32,44.8%,84.6%,37.5%
2021-04-29,ex-Winstrike,51 - 39,56.7%,72.5%,43.6%
2021-04-29,K23,57 - 25,69.5%,77.2%,24.0%
2021-04-29,MOUZ,35 - 29,54.7%,67.6%,31.0%
2021-04-29,SKADE,82 - 72,53.2%,78.0%,19.4%
2021-04-29,Bad News Bears,40 - 24,62.5%,72.5%,37.5%
2021-04-29,Sinners,46 - 46,50.0%,73.9%,34.8%
2021-04-29,LDLC,46 - 46,50.0%,82.6%,19.6%
2021-04-29,Movistar Riders,50 - 50,50.0%,84.0%,20.0%
2021-04-29,Sangal,38 - 30,55.9%,78.9%,33.3%
2021-04-29,Complexity,26 - 28,48.1%,88.5%,28.6%
2021-04-29,Trident,31 - 27,53.4%,74.2%,37.0%
2021-04-29,Endpoint,26 - 28,48.1%,76.9%,42.9%
2021-04-29,Fiend,36 - 28,56.2%,83.3%,21.4%
2021-04-29,Lilmix,32 - 26,55.2%,62.5%,32.0%
2021-04-29,Anonymo,52 - 44,54.2%,82.7%,13.6%
2021-04-29,Sprout,46 - 50,47.9%,71.7%,12.0%
2021-04-29,Case,41 - 41,50.0%,65.9%,36.6%
2021-04-29,EC Brugge,36 - 24,60.0%,75.0%,37.5%
2021-04-29,Apeks,40 - 26,60.6%,77.5%,26.9%
2021-04-29,Nordavind,40 - 30,57.1%,65.0%,26.7%
2021-04-29,Wisla Krakow,28 - 22,56.0%,78.6%,27.3%
2021-04-29,forZe,34 - 32,51.5%,88.2%,43.8%
2021-04-29,DBL PONEY,51 - 51,50.0%,74.5%,27.5%
2021-04-29,EC Kyiv,24 - 28,46.2%,58.3%,17.9%
2021-04-29,Dignitas,49 - 45,52.1%,77.6%,37.8%
2021-04-29,Izako Boars,38 - 50,43.2%,84.2%,36.0%
2021-04-29,Lyngby Vikings,62 - 54,53.4%,77.4%,24.1%
2021-04-29,AGF,17 - 35,32.7%,76.5%,25.7%
2021-04-29,MAD Lions,40 - 26,60.6%,70.0%,42.3%
2021-04-29,D13,19 - 35,35.2%,63.2%,28.6%
2021-04-29,Galaxy Racer,21 - 31,40.4%,71.4%,19.4%
2021-04-29,Extra Salt,28 - 24,53.8%,64.3%,25.0%
2021-04-29,Wings Up,34 - 22,60.7%,73.5%,18.2%
2021-04-29,Copenhagen Flames,34 - 34,50.0%,82.4%,26.5%
2021-04-29,AGO,29 - 33,46.8%,75.9%,21.2%
2021-04-29,100PG,31 - 37,45.6%,54.8%,16.2%
2021-04-29,HAVU,38 - 44,46.3%,73.7%,20.5%
2021-04-29,Tricked,30 - 34,46.9%,83.3%,5.9%
2021-04-29,G2,30 - 26,53.6%,70.0%,11.5%
2021-04-29,Young Ninjas,44 - 56,44.0%,77.3%,21.4%
2021-04-29,BLINK,24 - 30,44.4%,79.2%,20.0%
2021-04-28,TYLOO,32 - 24,57.1%,81.2%,29.2%
2021-04-28,Chiefs,26 - 34,43.3%,84.6%,38.2%
2021-04-28,ex-Winstrike,51 - 39,56.7%,72.5%,43.6%
2021-04-28,K23,54 - 22,71.1%,81.5%,27.3%
2021-04-28,MOUZ,31 - 25,55.4%,70.0%,32.0%
2021-04-28,Sinners,49 - 45,52.1%,73.5%,33.3%
2021-04-28,Bad News Bears,40 - 24,62.5%,72.5%,37.5%
2021-04-28,SKADE,80 - 72,52.6%,77.5%,18.1%
2021-04-28,LDLC,46 - 46,50.0%,82.6%,19.6%
2021-04-28,Fiend,31 - 21,59.6%,87.1%,14.3%
2021-04-28,Movistar Riders,49 - 51,49.0%,81.6%,19.6%
2021-04-28,Checkmate,23 - 27,46.0%,65.2%,37.0%
2021-04-28,Sangal,41 - 33,55.4%,80.5%,30.3%
2021-04-28,Case,40 - 38,51.3%,67.5%,39.5%
2021-04-28,Complexity,24 - 28,46.2%,87.5%,28.6%
2021-04-28,Sprout,45 - 45,50.0%,68.9%,13.3%
2021-04-28,Endpoint,27 - 31,46.6%,77.8%,41.9%
2021-04-28,Lilmix,32 - 26,55.2%,62.5%,32.0%
2021-04-28,forZe,32 - 32,50.0%,84.4%,37.5%
2021-04-28,Apeks,37 - 23,61.7%,78.4%,26.1%
2021-04-28,EC Kyiv,26 - 30,46.4%,61.5%,20.0%
2021-04-28,EC Brugge,36 - 24,60.0%,75.0%,37.5%
2021-04-28,Anonymo,50 - 42,54.3%,82.0%,14.3%
2021-04-28,DBL PONEY,48 - 50,49.0%,72.9%,28.0%
2021-04-28,Nordavind,44 - 32,57.9%,63.6%,28.1%
2021-04-28,Extra Salt,28 - 22,56.0%,71.4%,27.3%
2021-04-28,Trident,34 - 28,54.8%,73.5%,39.3%
2021-04-28,Wisla Krakow,29 - 27,51.8%,79.3%,29.6%
2021-04-28,Copenhagen Flames,31 - 29,51.7%,83.9%,31.0%
2021-04-28,Paradox,32 - 18,64.0%,68.8%,22.2%
2021-04-28,Dignitas,54 - 46,54.0%,75.9%,37.0%
2021-04-28,Lyngby Vikings,60 - 54,52.6%,78.3%,24.1%
2021-04-28,MAD Lions,38 - 24,61.3%,73.7%,37.5%
2021-04-28,AGF,17 - 35,32.7%,76.5%,25.7%
2021-04-28,Wings Up,28 - 22,56.0%,75.0%,18.2%
2021-04-28,D13,19 - 35,35.2%,63.2%,28.6%
2021-04-28,Izako Boars,36 - 48,42.9%,83.3%,33.3%
2021-04-28,HAVU,35 - 41,46.1%,74.3%,19.5%
2021-04-28,EXTREMUM,17 - 35,32.7%,70.6%,25.7%
2021-04-28,Galaxy Racer,23 - 33,41.1%,69.6%,18.2%
2021-04-28,100PG,31 - 37,45.6%,54.8%,16.2%
2021-04-28,AGO,26 - 32,44.8%,73.1%,18.8%
2021-04-28,Tricked,33 - 37,47.1%,84.8%,5.4%
2021-04-28,Young Ninjas,46 - 58,44.2%,76.1%,20.7%
2021-04-28,BLINK,24 - 30,44.4%,79.2%,20.0%
2021-04-27,Chiefs,23 - 31,42.6%,82.6%,41.9%
2021-04-27,ex-Winstrike,51 - 39,56.7%,72.5%,43.6%
2021-04-27,K23,49 - 21,70.0%,79.6%,28.6%
2021-04-27,Sinners,49 - 45,52.1%,75.5%,35.6%
2021-04-27,SKADE,89 - 71,55.6%,79.5%,19.7%
2021-04-27,Bad News Bears,40 - 24,62.5%,72.5%,37.5%
2021-04-27,Triumph,28 - 26,51.9%,82.1%,26.9%
2021-04-27,Movistar Riders,43 - 47,47.8%,83.7%,19.1%
2021-04-27,LDLC,42 - 46,47.7%,83.3%,19.6%
2021-04-27,Sangal,41 - 33,55.4%,80.5%,30.3%
2021-04-27,Lilmix,30 - 28,51.7%,66.7%,25.9%
2021-04-27,Case,37 - 37,50.0%,67.6%,40.5%
2021-04-27,Copenhagen Flames,28 - 26,51.9%,89.3%,30.8%
2021-04-27,forZe,29 - 29,50.0%,86.2%,34.5%
2021-04-27,Anonymo,47 - 39,54.7%,80.9%,15.4%
2021-04-27,Sprout,39 - 43,47.6%,69.2%,14.0%
2021-04-27,EC Kyiv,28 - 32,46.7%,60.7%,18.8%
2021-04-27,Dignitas,55 - 43,56.1%,76.4%,34.9%
2021-04-27,Nordavind,44 - 32,57.9%,63.6%,28.1%
2021-04-27,Trident,34 - 28,54.8%,73.5%,39.3%
2021-04-27,Wisla Krakow,29 - 27,51.8%,79.3%,29.6%
2021-04-27,DBL PONEY,47 - 45,51.1%,80.9%,28.9%
2021-04-27,Apeks,31 - 23,57.4%,74.2%,26.1%
2021-04-27,EC Brugge,42 - 28,60.0%,76.2%,32.1%
2021-04-27,Lyngby Vikings,58 - 46,55.8%,77.6%,26.1%
2021-04-27,Izako Boars,41 - 51,44.6%,78.0%,35.3%
2021-04-27,Endpoint,25 - 27,48.1%,84.0%,25.9%
2021-04-27,AGF,17 - 35,32.7%,76.5%,25.7%
2021-04-27,MAD Lions,36 - 22,62.1%,72.2%,40.9%
2021-04-27,HAVU,38 - 42,47.5%,71.1%,19.0%
2021-04-27,D13,19 - 35,35.2%,63.2%,28.6%
2021-04-27,Tricked,29 - 33,46.8%,82.8%,6.1%
2021-04-27,100PG,34 - 40,45.9%,58.8%,15.0%
2021-04-27,Young Ninjas,50 - 56,47.2%,76.0%,19.6%
2021-04-27,Galaxy Racer,23 - 37,38.3%,69.6%,16.2%
2021-04-27,BLINK,26 - 32,44.8%,80.8%,21.9%
2021-04-26,TYLOO,30 - 20,60.0%,83.3%,30.0%
2021-04-26,paiN,23 - 27,46.0%,69.6%,22.2%
2021-04-26,Gambit,27 - 23,54.0%,85.2%,39.1%
2021-04-26,Chiefs,23 - 31,42.6%,82.6%,41.9%
2021-04-26,ex-Winstrike,51 - 39,56.7%,72.5%,43.6%
2021-04-26,K23,45 - 19,70.3%,77.8%,31.6%
2021-04-26,Sinners,49 - 41,54.4%,75.5%,34.1%
2021-04-26,Lilmix,29 - 25,53.7%,65.5%,36.0%
2021-04-26,SKADE,87 - 63,58.0%,80.2%,19.0%
2021-04-26,Movistar Riders,34 - 42,44.7%,82.4%,21.4%
2021-04-26,Bad News Bears,42 - 24,63.6%,73.8%,37.5%
2021-04-26,High Coast,32 - 22,59.3%,81.2%,40.9%
2021-04-26,Triumph,30 - 28,51.7%,76.7%,28.6%
2021-04-26,Sangal,32 - 26,55.2%,84.4%,30.8%
2021-04-26,DBL PONEY,41 - 39,51.2%,80.5%,23.1%
2021-04-26,Case,36 - 34,51.4%,69.4%,44.1%
2021-04-26,Checkmate,23 - 27,46.0%,65.2%,37.0%
2021-04-26,LDLC,40 - 44,47.6%,82.5%,18.2%
2021-04-26,Sprout,31 - 39,44.3%,74.2%,15.4%
2021-04-26,Apeks,27 - 23,54.0%,77.8%,26.1%
2021-04-26,forZe,28 - 26,51.9%,85.7%,38.5%
2021-04-26,EC Kyiv,28 - 32,46.7%,60.7%,18.8%
2021-04-26,Dignitas,53 - 41,56.4%,75.5%,36.6%
2021-04-26,Izako Boars,40 - 48,45.5%,80.0%,37.5%
2021-04-26,Nordavind,44 - 32,57.9%,63.6%,28.1%
2021-04-26,Trident,34 - 28,54.8%,73.5%,39.3%
2021-04-26,Anonymo,43 - 35,55.1%,79.1%,17.1%
2021-04-26,MAD Lions,35 - 25,58.3%,68.6%,36.0%
2021-04-26,EC Brugge,42 - 28,60.0%,76.2%,32.1%
2021-04-26,Lyngby Vikings,56 - 44,56.0%,76.8%,22.7%
2021-04-26,D13,19 - 35,35.2%,63.2%,28.6%
2021-04-26,Wisla Krakow,32 - 28,53.3%,78.1%,28.6%
2021-04-26,Young Ninjas,52 - 54,49.1%,75.0%,24.1%
2021-04-26,HAVU,36 - 42,46.2%,72.2%,16.7%
2021-04-26,100PG,34 - 40,45.9%,58.8%,15.0%
2021-04-26,Galaxy Racer,25 - 41,37.9%,64.0%,17.1%
2021-04-26,BLINK,28 - 34,45.2%,82.1%,23.5%
2021-04-25,paiN,26 - 28,48.1%,72.0%,21.4%
2021-04-25,Chiefs,22 - 28,44.0%,81.8%,39.3%
2021-04-25,Gambit,27 - 23,54.0%,85.2%,39.1%
2021-04-25,K23,41 - 17,70.7%,78.0%,29.4%
2021-04-25,ex-Winstrike,51 - 39,56.7%,72.5%,43.6%
2021-04-25,Lilmix,30 - 28,51.7%,66.7%,35.7%
2021-04-25,SKADE,82 - 56,59.4%,80.2%,21.4%
2021-04-25,Sinners,45 - 41,52.3%,73.3%,34.1%
2021-04-25,Bad News Bears,42 - 24,63.6%,73.8%,37.5%
2021-04-25,Triumph,30 - 28,51.7%,76.7%,28.6%
2021-04-25,DBL PONEY,41 - 39,51.2%,80.5%,25.6%
2021-04-25,Case,34 - 32,51.5%,70.6%,46.9%
2021-04-25,Movistar Riders,33 - 35,48.5%,81.8%,20.0%
2021-04-25,High Coast,32 - 26,55.2%,81.2%,38.5%
2021-04-25,Sangal,32 - 26,55.2%,84.4%,30.8%
2021-04-25,Izako Boars,44 - 44,50.0%,79.5%,40.9%
2021-04-25,Trident,30 - 28,51.7%,76.7%,39.3%
2021-04-25,Checkmate,23 - 27,46.0%,65.2%,37.0%
2021-04-25,forZe,24 - 24,50.0%,83.3%,41.7%
2021-04-25,Sprout,31 - 39,44.3%,74.2%,15.4%
2021-04-25,EC Kyiv,28 - 32,46.7%,60.7%,18.8%
2021-04-25,Dignitas,53 - 41,56.4%,75.5%,36.6%
2021-04-25,MAD Lions,33 - 23,58.9%,66.7%,34.8%
2021-04-25,LDLC,36 - 44,45.0%,83.3%,18.2%
2021-04-25,Nordavind,44 - 32,57.9%,63.6%,28.1%
2021-04-25,Anonymo,43 - 35,55.1%,79.1%,17.1%
2021-04-25,EC Brugge,42 - 28,60.0%,76.2%,32.1%
2021-04-25,Young Ninjas,55 - 49,52.9%,72.7%,28.6%
2021-04-25,Lyngby Vikings,54 - 40,57.4%,75.9%,25.0%
2021-04-25,Endpoint,23 - 27,46.0%,87.0%,29.6%
2021-04-25,D13,19 - 35,35.2%,63.2%,28.6%
2021-04-25,Wisla Krakow,32 - 28,53.3%,78.1%,28.6%
2021-04-25,ALTERNATE aTTaX,20 - 28,41.7%,60.0%,29.6%
2021-04-25,HAVU,39 - 43,47.6%,74.4%,16.3%
2021-04-25,Tricked,26 - 26,50.0%,84.6%,0.0%
2021-04-25,Galaxy Racer,30 - 46,39.5%,66.7%,19.6%
2021-04-25,100PG,34 - 40,45.9%,58.8%,15.0%
2021-04-25,BLINK,34 - 38,47.2%,79.4%,26.3%
2021-04-25,OFFSET,26 - 24,52.0%,57.7%,37.5%
2021-04-24,TYLOO,26 - 18,59.1%,80.8%,27.8%
2021-04-24,paiN,26 - 28,48.1%,72.0%,21.4%
2021-04-24,Chiefs,22 - 28,44.0%,81.8%,39.3%
2021-04-24,Gambit,27 - 23,54.0%,85.2%,39.1%
2021-04-24,ex-Winstrike,51 - 39,56.7%,72.5%,43.6%
2021-04-24,K23,42 - 20,67.7%,78.6%,25.0%
2021-04-24,Sinners,47 - 43,52.2%,74.5%,32.6%
2021-04-24,SKADE,77 - 53,59.2%,78.9%,24.5%
2021-04-24,1WIN,25 - 21,54.3%,76.0%,33.3%
2021-04-24,Lilmix,31 - 31,50.0%,67.7%,35.5%
2021-04-24,Bad News Bears,42 - 24,63.6%,73.8%,37.5%
2021-04-24,Triumph,30 - 28,51.7%,76.7%,28.6%
2021-04-24,Case,34 - 32,51.5%,70.6%,46.9%
2021-04-24,Trident,32 - 30,51.6%,78.1%,40.0%
2021-04-24,Movistar Riders,35 - 37,48.6%,82.9%,18.9%
2021-04-24,High Coast,32 - 26,55.2%,81.2%,38.5%
2021-04-24,Sangal,32 - 26,55.2%,84.4%,30.8%
2021-04-24,Checkmate,22 - 24,47.8%,68.2%,41.7%
2021-04-24,DBL PONEY,39 - 43,47.6%,82.1%,28.6%
2021-04-24,Izako Boars,44 - 44,50.0%,79.5%,40.9%
2021-04-24,Virtus.pro,24 - 22,52.2%,79.2%,4.5%
2021-04-24,Lynn Vision,20 - 24,45.5%,65.0%,33.3%
2021-04-24,Apeks,25 - 19,56.8%,80.0%,31.6%
2021-04-24,Sprout,33 - 41,44.6%,69.7%,17.1%
2021-04-24,Anonymo,40 - 32,55.6%,77.5%,18.8%
2021-04-24,Dignitas,53 - 41,56.4%,75.5%,36.6%
2021-04-24,Nordavind,46 - 34,57.5%,63.0%,29.4%
2021-04-24,MAD Lions,33 - 23,58.9%,66.7%,34.8%
2021-04-24,EC Kyiv,30 - 34,46.9%,63.3%,17.6%
2021-04-24,EC Brugge,42 - 28,60.0%,76.2%,32.1%
2021-04-24,Lyngby Vikings,57 - 41,58.2%,75.4%,24.4%
2021-04-24,Wisla Krakow,35 - 31,53.0%,77.1%,32.3%
2021-04-24,Young Ninjas,61 - 51,54.5%,73.8%,29.4%
2021-04-24,ENCE,23 - 19,54.8%,82.6%,36.8%
2021-04-24,Galaxy Racer,36 - 50,41.9%,69.4%,20.0%
2021-04-24,LDLC,35 - 45,43.8%,82.9%,17.8%
2021-04-24,AGF,12 - 30,28.6%,83.3%,30.0%
2021-04-24,ALTERNATE aTTaX,24 - 30,44.4%,62.5%,27.6%
2021-04-24,D13,17 - 31,35.4%,58.8%,29.0%
2021-04-24,Endpoint,31 - 29,51.7%,83.3%,31.0%
2021-04-24,Copenhagen Flames,16 - 26,38.1%,93.8%,34.6%
2021-04-24,HAVU,39 - 43,47.6%,74.4%,16.3%
2021-04-24,Tricked,26 - 26,50.0%,84.6%,0.0%
2021-04-24,BLINK,37 - 45,45.1%,75.7%,24.4%
2021-04-24,100PG,34 - 40,45.9%,58.8%,15.0%
2021-04-24,GROND,16 - 26,38.1%,87.5%,23.1%
2021-04-24,Evil Geniuses,13 - 31,29.5%,69.2%,25.8%
2021-04-24,Recon 5,21 - 23,47.7%,66.7%,39.1%
2021-04-24,OFFSET,32 - 24,57.1%,59.4%,37.5%
2021-04-23,paiN,26 - 28,48.1%,72.0%,21.4%
2021-04-23,Chiefs,22 - 28,44.0%,81.8%,39.3%
2021-04-23,Gambit,31 - 25,55.4%,87.1%,44.0%
2021-04-23,ex-Winstrike,51 - 39,56.7%,72.5%,43.6%
2021-04-23,K23,47 - 21,69.1%,78.7%,23.8%
2021-04-23,Sinners,47 - 43,52.2%,74.5%,32.6%
2021-04-23,SKADE,78 - 54,59.1%,79.2%,24.1%
2021-04-23,1WIN,25 - 21,54.3%,76.0%,33.3%
2021-04-23,Lilmix,31 - 31,50.0%,67.7%,35.5%
2021-04-23,Bad News Bears,42 - 24,63.6%,73.8%,37.5%
2021-04-23,Triumph,30 - 28,51.7%,76.7%,28.6%
2021-04-23,Trident,34 - 32,51.5%,76.5%,37.5%
2021-04-23,High Coast,32 - 26,55.2%,81.2%,38.5%
2021-04-23,Movistar Riders,39 - 43,47.6%,82.1%,23.3%
2021-04-23,Sangal,32 - 26,55.2%,84.4%,30.8%
2021-04-23,Checkmate,22 - 24,47.8%,68.2%,41.7%
2021-04-23,DBL PONEY,39 - 41,48.8%,82.1%,30.0%
2021-04-23,Case,36 - 34,51.4%,69.4%,44.1%
2021-04-23,Izako Boars,44 - 44,50.0%,79.5%,40.9%
2021-04-23,Virtus.pro,24 - 22,52.2%,79.2%,4.5%
2021-04-23,Lynn Vision,20 - 24,45.5%,65.0%,33.3%
2021-04-23,Nordavind,47 - 37,56.0%,63.8%,35.1%
2021-04-23,Sprout,33 - 41,44.6%,69.7%,17.1%
2021-04-23,Anonymo,40 - 32,55.6%,77.5%,18.8%
2021-04-23,MAD Lions,31 - 23,57.4%,67.7%,34.8%
2021-04-23,Dignitas,53 - 41,56.4%,75.5%,36.6%
2021-04-23,EC Kyiv,32 - 38,45.7%,65.6%,21.1%
2021-04-23,Wisla Krakow,35 - 37,48.6%,77.1%,32.4%
2021-04-23,EC Brugge,42 - 28,60.0%,76.2%,32.1%
2021-04-23,Lyngby Vikings,53 - 39,57.6%,75.5%,23.1%
2021-04-23,Young Ninjas,61 - 49,55.5%,75.4%,30.6%
2021-04-23,HAVU,37 - 41,47.4%,78.4%,17.1%
2021-04-23,Galaxy Racer,38 - 52,42.2%,71.1%,21.2%
2021-04-23,LDLC,41 - 47,46.6%,75.6%,21.3%
2021-04-23,Endpoint,34 - 30,53.1%,84.8%,33.3%
2021-04-23,ALTERNATE aTTaX,24 - 28,46.2%,62.5%,29.6%
2021-04-23,BLINK,37 - 49,43.0%,78.4%,24.5%
2021-04-23,Tricked,32 - 26,55.2%,81.2%,0.0%
2021-04-23,100PG,34 - 40,45.9%,58.8%,15.0%
2021-04-23,Copenhagen Flames,18 - 30,37.5%,88.9%,33.3%
2021-04-23,Evil Geniuses,13 - 31,29.5%,69.2%,25.8%
